,KIC,Period,teff_x,logg_x,radius_x,mass_x,dens_x,teff_y,logg_y,radius_y,mass_y,dens_y
797,10802826,14.469000000000001,5598.0,4.154,1.339,0.931,0.5466,5598,4.154,1.339,0.9309999999999999,0.5466
798,8526865,14.904000000000002,5955.0,4.132,1.297,0.833,0.5369,5955,4.132,1.297,0.833,0.5369
799,9327408,17.432000000000002,5925.0,4.178999999999999,1.239,0.845,0.6262,5925,4.1789999999999985,1.239,0.845,0.6262
800,2708499,27.711,5495.0,4.018,1.507,0.863,0.3555,5495,4.018,1.507,0.863,0.3555
801,4735931,18.399,5962.0,4.33,1.197,1.118,0.9187,5962,4.33,1.197,1.1179999999999999,0.9187
802,7421886,23.14,5884.0,4.368,1.002,0.856,1.198,5884,4.368,1.002,0.856,1.198
803,8315622,15.482999999999999,5922.0,4.354,1.002,0.8270000000000001,1.159,5922,4.354,1.002,0.8270000000000001,1.159
804,6423236,16.598,6025.0,4.377,1.093,1.039,1.119,6025,4.377,1.093,1.0390000000000001,1.119
805,8392053,30.268,5274.0,3.835,1.8259999999999998,0.831,0.1923,5274,3.835,1.826,0.831,0.1923
806,4281895,9.555,5537.0,3.8369999999999997,1.785,0.7979999999999999,0.1977,5537,3.837,1.785,0.7979999999999999,0.1977
807,5556379,15.63,5925.0,4.297,1.1840000000000002,1.014,0.8609,5925,4.297,1.1840000000000002,1.014,0.8609
808,9880161,16.195999999999998,5899.0,4.325,1.127,0.978,0.9633,5899,4.325,1.127,0.978,0.9633
809,8741476,0.0,5314.0,3.9810000000000003,1.598,0.8909999999999999,0.3078,5314,3.981,1.598,0.8909999999999999,0.3078
810,4243262,25.064,5465.0,4.023,1.507,0.8740000000000001,0.3598,5465,4.023,1.507,0.8740000000000001,0.3598
811,9641341,15.88,5761.0,4.063,1.565,1.033,0.3795,5761,4.063,1.565,1.033,0.3795
812,10710946,15.387,5497.0,4.117,1.403,0.942,0.4797,5497,4.117,1.403,0.9420000000000001,0.4797
813,5395400,9.857999999999999,6014.0,4.164,1.4469999999999998,1.114,0.5173,6014,4.164,1.4469999999999998,1.114,0.5173
814,9945233,28.689,5774.0,3.95,1.766,1.015,0.2596,5774,3.95,1.766,1.015,0.2596
815,5219664,15.297,5842.0,4.279,1.1440000000000001,0.908,0.8529,5842,4.279,1.144,0.9079999999999999,0.8529
816,9663141,18.595,5944.0,4.061,1.569,1.033,0.3769,5944,4.061,1.569,1.033,0.3769
817,9540730,17.483,5485.0,4.02,1.507,0.867,0.35700000000000004,5485,4.02,1.507,0.867,0.35700000000000004
818,12406744,19.233,5458.0,4.378,0.983,0.8420000000000001,1.248,5458,4.378,0.983,0.8420000000000001,1.248
819,7516518,44.821000000000005,5484.0,3.978,1.5619999999999998,0.847,0.3133,5484,3.978,1.5619999999999998,0.847,0.3133
820,4140933,13.132,5482.0,3.78,2.255,1.119,0.1375,5482,3.78,2.255,1.119,0.1375
821,4930802,16.073,5999.0,4.024,1.574,0.954,0.3447,5999,4.024,1.574,0.9540000000000001,0.3447
822,10583381,17.212,5645.0,4.399,1.037,0.984,1.2409999999999999,5645,4.399,1.037,0.9840000000000001,1.241
823,11289899,18.311,5472.0,3.7510000000000003,2.459,1.243,0.1178,5472,3.751,2.459,1.2429999999999999,0.1178
824,10800697,16.873,5408.0,4.396,0.955,0.828,1.339,5408,4.396,0.955,0.828,1.339
825,7341050,14.74,5548.0,4.038,1.614,1.038,0.3477,5548,4.038,1.614,1.038,0.3477
826,4764033,13.043,5734.0,3.6689999999999996,3.023,1.557,0.07937000000000001,5734,3.669,3.023,1.557,0.07937000000000001
827,9299809,24.445,5739.0,4.103,1.3319999999999999,0.821,0.4891,5739,4.103,1.332,0.821,0.4891
828,4158803,6.9110000000000005,5959.0,4.2010000000000005,1.2329999999999999,0.882,0.6626,5959,4.2010000000000005,1.233,0.882,0.6626
829,7297647,13.5,5701.0,4.298,1.12,0.908,0.9104,5701,4.298,1.12,0.9079999999999999,0.9104
830,10862833,17.437,6028.0,3.9930000000000003,1.639,0.963,0.3083,6028,3.993,1.639,0.963,0.3083
831,8848543,16.018,5721.0,4.311,1.075,0.863,0.9786,5721,4.311,1.075,0.863,0.9786
832,3338421,7.74,6022.0,3.7310000000000003,2.582,1.311,0.1073,6022,3.731,2.582,1.311,0.1073
833,8524904,15.606,5808.0,3.966,1.732,1.014,0.2746,5808,3.966,1.732,1.014,0.2746
834,5513893,16.688,5996.0,3.87,2.128,1.226,0.1791,5996,3.87,2.128,1.226,0.1791
835,5640183,0.0,5906.0,4.369,1.094,1.021,1.099,5906,4.369,1.094,1.021,1.099
836,7940809,0.0,6007.0,4.379,1.051,0.965,1.172,6007,4.379,1.051,0.965,1.172
837,5130380,9.982000000000001,5907.0,4.296,1.126,0.915,0.9016,5907,4.296,1.126,0.915,0.9016
838,12024120,11.097000000000001,6007.0,4.232,1.334,1.107,0.6573,6007,4.232,1.334,1.107,0.6573
839,10810121,17.544,5707.0,4.202,1.4280000000000002,1.185,0.5731,5707,4.202,1.4280000000000002,1.185,0.5731
840,6629042,8.862,5995.0,3.7769999999999997,2.383,1.239,0.129,5995,3.777,2.383,1.239,0.129
841,11617968,0.0,6017.0,4.387,1.036,0.954,1.21,6017,4.387,1.036,0.9540000000000001,1.21
842,8618712,20.134,5910.0,4.03,1.7269999999999999,1.164,0.3186,5910,4.03,1.727,1.1640000000000001,0.3186
843,5300039,0.0,5524.0,4.234,1.25,0.977,0.7051,5524,4.234,1.25,0.977,0.7051
844,5698325,13.953,5902.0,3.818,2.3209999999999997,1.291,0.1455,5902,3.818,2.321,1.291,0.1455
845,4459394,9.541,5861.0,4.303999999999999,1.1340000000000001,0.943,0.9119,5861,4.3039999999999985,1.134,0.943,0.9119
846,6104792,16.692,5798.0,4.303999999999999,1.047,0.804,0.9878,5798,4.3039999999999985,1.047,0.804,0.9878
847,8112608,14.956,6054.0,4.037,1.685,1.129,0.3323,6054,4.037,1.685,1.129,0.3323
848,7663039,16.187,6017.0,3.9810000000000003,1.7690000000000001,1.094,0.2783,6017,3.981,1.769,1.094,0.2783
849,9719713,13.854000000000001,5699.0,3.679,2.91,1.474,0.08426,5699,3.679,2.91,1.474,0.08426
850,7732139,15.48,6043.0,3.931,1.85,1.0659999999999998,0.2371,6043,3.931,1.85,1.0659999999999998,0.2371
851,7627739,13.562000000000001,6025.0,4.334,1.038,0.847,1.068,6025,4.334,1.038,0.847,1.068
852,6750902,11.981,5888.0,4.394,1.008,0.918,1.262,5888,4.394,1.008,0.9179999999999999,1.262
853,9141578,13.777999999999999,5880.0,3.99,1.6780000000000002,1.003,0.2989,5880,3.99,1.6780000000000002,1.003,0.2989
854,7336013,0.0,5655.0,4.1960000000000015,1.272,0.926,0.6344,5655,4.1960000000000015,1.272,0.9259999999999999,0.6344
855,7281979,16.194000000000003,5874.0,3.872,1.9909999999999999,1.0759999999999998,0.1921,5874,3.872,1.991,1.0759999999999998,0.1921
856,8282874,14.575,5968.0,4.308,1.0659999999999998,0.8420000000000001,0.9775,5968,4.308,1.0659999999999998,0.8420000000000001,0.9775
857,9574179,17.653,5696.0,4.295,1.145,0.942,0.8834,5696,4.295,1.145,0.9420000000000001,0.8834
858,5344211,14.763,5575.0,4.253,1.16,0.879,0.7942,5575,4.253,1.16,0.879,0.7942
859,3965733,16.21,5964.0,4.301,1.222,1.091,0.8416,5964,4.301,1.222,1.091,0.8416
860,8611897,15.707,5329.0,3.9530000000000003,1.6440000000000001,0.8859999999999999,0.2808,5329,3.953,1.644,0.8859999999999999,0.2808
861,10938141,13.392999999999999,5927.0,4.393,1.06,1.013,1.197,5927,4.393,1.06,1.013,1.197
862,8943248,41.02,5322.0,4.05,1.5030000000000001,0.923,0.3834,5322,4.05,1.503,0.9229999999999999,0.3834
863,8154444,24.09,5484.0,4.368,1.002,0.855,1.196,5484,4.368,1.002,0.855,1.196
864,6976550,15.615,5831.0,3.75,2.525,1.307,0.1144,5831,3.75,2.525,1.307,0.1144
865,2557302,14.968,5957.0,4.335,1.099,0.953,1.012,5957,4.335,1.099,0.953,1.012
866,3641849,17.157,5786.0,4.3389999999999995,0.9840000000000001,0.7709999999999999,1.139,5786,4.339,0.984,0.7709999999999999,1.139
867,4069222,18.317,5741.0,4.394,1.026,0.953,1.242,5741,4.394,1.026,0.953,1.242
868,5734046,20.04,5530.0,4.263,1.179,0.927,0.7976,5530,4.263,1.179,0.927,0.7976
869,7440048,13.892000000000001,6004.0,4.35,1.043,0.888,1.102,6004,4.35,1.043,0.888,1.102
870,11134820,13.937999999999999,5610.0,4.336,1.048,0.868,1.063,5610,4.336,1.048,0.868,1.063
871,8461005,0.0,5254.0,3.638,2.56,1.037,0.08712,5254,3.638,2.56,1.037,0.08712
872,10091083,10.819,5372.0,3.783,2.385,1.257,0.1306,5372,3.783,2.385,1.2570000000000001,0.1306
873,10977652,16.028,5338.0,3.736,2.488,1.229,0.1124,5338,3.736,2.488,1.229,0.1124
874,2693925,16.032,5846.0,4.35,1.079,0.951,1.067,5846,4.35,1.079,0.951,1.067
875,9094773,10.287,6040.0,4.246,1.2570000000000001,1.014,0.7191,6040,4.246,1.257,1.014,0.7191
876,8086432,18.143,5722.0,3.917,1.9480000000000002,1.143,0.2177,5722,3.917,1.948,1.143,0.2177
877,10166297,9.62,5798.0,4.289,1.159,0.952,0.8623,5798,4.289,1.159,0.9520000000000001,0.8623
878,9508956,13.807,5895.0,4.285,1.124,0.888,0.8812,5895,4.285,1.124,0.888,0.8812
879,4648919,13.409,5876.0,4.237,1.2570000000000001,0.995,0.7061,5876,4.237,1.257,0.995,0.7061
880,11770476,9.422,6006.0,3.85,2.193,1.242,0.1659,6006,3.85,2.193,1.242,0.1659
881,10716350,15.207,5334.0,4.013999999999999,1.6280000000000001,0.999,0.3261,5334,4.0139999999999985,1.628,0.9990000000000001,0.3261
882,8248342,19.153,5941.0,4.355,1.025,0.867,1.1340000000000001,5941,4.355,1.025,0.867,1.134
883,11080134,16.939,5930.0,3.8310000000000004,2.02,1.007,0.1721,5930,3.831,2.02,1.0070000000000001,0.1721
884,3234139,54.159,5984.0,4.263999999999999,1.206,0.975,0.782,5984,4.2639999999999985,1.206,0.975,0.782
885,10802368,11.769,5355.0,4.022,1.5330000000000001,0.903,0.3527,5355,4.022,1.533,0.903,0.3527
886,7585737,12.978,6018.0,4.231,1.2429999999999999,0.958,0.703,6018,4.231,1.243,0.958,0.703
887,5534208,46.817,5425.0,3.9219999999999997,1.995,1.212,0.2151,5425,3.922,1.995,1.212,0.2151
888,3847907,0.8740000000000001,5646.0,4.37,1.08,0.996,1.114,5646,4.37,1.08,0.996,1.114
889,11495219,14.503,5921.0,4.364,1.09,1.002,1.09,5921,4.364,1.09,1.002,1.09
890,7255850,0.0,5765.0,4.356,1.05,0.915,1.112,5765,4.356,1.05,0.915,1.112
891,8695149,14.793,5884.0,4.238,1.295,1.058,0.6865,5884,4.238,1.295,1.058,0.6865
892,4640996,22.974,5830.0,4.1,1.505,1.04,0.4299,5830,4.1,1.505,1.04,0.4299
893,5164549,15.458,5631.0,4.187,1.2590000000000001,0.889,0.6285,5631,4.187,1.259,0.889,0.6285
894,5903003,46.78,5676.0,4.38,1.006,0.8859999999999999,1.227,5676,4.38,1.006,0.8859999999999999,1.227
895,11657526,44.945,5296.0,4.056,1.499,0.932,0.3897,5296,4.056,1.499,0.932,0.3897
896,4830074,13.718,5633.0,4.312,1.091,0.89,0.9667,5633,4.312,1.091,0.89,0.9667
897,9973591,14.33,5704.0,4.03,1.456,0.828,0.3781,5704,4.03,1.456,0.828,0.3781
898,10054132,15.919,5519.0,3.7510000000000003,2.496,1.28,0.11599999999999999,5519,3.751,2.496,1.28,0.116
899,6877490,11.558,5750.0,4.3839999999999995,1.044,0.961,1.19,5750,4.384,1.044,0.961,1.19
900,8782968,20.898000000000003,5725.0,3.6630000000000003,2.903,1.414,0.08141,5725,3.663,2.903,1.4140000000000001,0.08141
901,10653094,11.815999999999999,5865.0,4.018,1.5930000000000002,0.964,0.3359,5865,4.018,1.5930000000000002,0.9640000000000001,0.3359
902,12519373,9.431000000000001,5416.0,3.748,2.293,1.0759999999999998,0.1256,5416,3.748,2.293,1.0759999999999998,0.1256
903,7460461,11.46,5714.0,4.109,1.479,1.026,0.4464,5714,4.109,1.479,1.026,0.4464
904,5360750,15.692,5778.0,4.29,1.171,0.974,0.855,5778,4.29,1.171,0.9740000000000001,0.855
905,11286311,13.255,5443.0,4.36,1.008,0.848,1.165,5443,4.36,1.008,0.848,1.165
906,12058612,18.115,5237.0,3.7760000000000002,1.9580000000000002,0.835,0.1567,5237,3.776,1.958,0.835,0.1567
907,10387636,18.537,5906.0,4.369,1.094,1.021,1.099,5906,4.369,1.094,1.021,1.099
908,5397629,23.178,5934.0,4.306,1.056,0.823,0.9834,5934,4.306,1.056,0.823,0.9834
909,3733529,16.749000000000002,5753.0,4.148,1.421,1.034,0.5075,5753,4.148,1.421,1.034,0.5075
910,9821777,12.32,5948.0,4.329,1.088,0.919,1.006,5948,4.329,1.088,0.919,1.006
911,7839949,15.089,5835.0,4.034,1.555,0.954,0.3577,5835,4.034,1.555,0.9540000000000001,0.3577
912,7014675,16.039,5945.0,4.364,1.0190000000000001,0.8759999999999999,1.166,5945,4.364,1.019,0.8759999999999999,1.166
913,4992155,18.154,5556.0,4.25,1.2109999999999999,0.953,0.7547,5556,4.25,1.211,0.953,0.7547
914,3633559,14.684000000000001,5729.0,4.1530000000000005,1.298,0.8740000000000001,0.5626,5729,4.1530000000000005,1.298,0.8740000000000001,0.5626
915,10121794,16.454,6053.0,3.9619999999999997,2.0140000000000002,1.355,0.2337,6053,3.962,2.014,1.355,0.2337
916,4991538,0.0,5755.0,4.395,1.005,0.915,1.2690000000000001,5755,4.395,1.005,0.915,1.269
917,9049300,0.0,5490.0,3.9930000000000003,1.733,1.078,0.2918,5490,3.993,1.733,1.078,0.2918
918,7969605,13.7,5310.0,3.7289999999999996,2.5789999999999997,1.2990000000000002,0.1067,5310,3.729,2.579,1.2990000000000002,0.1067
919,2847186,18.314,5658.0,4.033,1.5819999999999999,0.985,0.3504,5658,4.033,1.582,0.985,0.3504
920,6956214,15.637,5600.0,4.354,1.0859999999999999,0.971,1.067,5600,4.354,1.086,0.971,1.067
921,9176145,14.31,5365.0,4.02,1.5330000000000001,0.899,0.3513,5365,4.02,1.533,0.899,0.3513
922,8714686,16.686,5504.0,3.989,1.665,0.985,0.3006,5504,3.989,1.665,0.985,0.3006
923,2304010,21.529,5614.0,4.096,1.505,1.032,0.4261,5614,4.096,1.505,1.032,0.4261
924,3109550,28.05,5513.0,4.178999999999999,1.286,0.911,0.6027,5513,4.1789999999999985,1.286,0.9109999999999999,0.6027
925,7664357,15.47,6018.0,3.795,2.255,1.156,0.1421,6018,3.795,2.255,1.156,0.1421
926,9096204,16.701,5930.0,4.348,1.1179999999999999,1.016,1.024,5930,4.348,1.118,1.016,1.024
927,6773781,17.683,5749.0,4.261,1.102,0.809,0.8505,5749,4.261,1.102,0.809,0.8505
928,8751420,25.517,5297.0,3.697,2.568,1.197,0.09952000000000001,5297,3.697,2.568,1.197,0.09952
929,11497891,22.039,5274.0,3.987,1.598,0.905,0.3124,5274,3.987,1.598,0.905,0.3124
930,9481654,16.029,5654.0,3.9960000000000004,1.6780000000000002,1.018,0.3034,5654,3.996,1.6780000000000002,1.018,0.3034
931,7966959,17.153,6026.0,3.6489999999999996,2.947,1.414,0.0778,6026,3.649,2.947,1.4140000000000001,0.0778
932,10604297,11.543,5989.0,4.007,1.565,0.908,0.3334,5989,4.007,1.565,0.9079999999999999,0.3334
933,4672156,18.496,5538.0,4.343999999999999,1.031,0.858,1.101,5538,4.3439999999999985,1.031,0.858,1.101
934,4138537,14.168,5492.0,4.3580000000000005,1.003,0.8370000000000001,1.167,5492,4.3580000000000005,1.003,0.8370000000000001,1.167
935,6309545,0.0,5503.0,3.9010000000000002,1.676,0.815,0.2438,5503,3.901,1.676,0.815,0.2438
936,9018948,10.823,5941.0,4.373,1.082,1.009,1.122,5941,4.373,1.082,1.0090000000000001,1.122
937,8265521,0.0,5691.0,4.022,1.556,0.93,0.3478,5691,4.022,1.556,0.93,0.3478
938,12071614,10.735999999999999,5893.0,3.677,2.8510000000000004,1.411,0.08578,5893,3.677,2.8510000000000004,1.411,0.08578
939,12208483,30.846,5372.0,4.093,1.472,0.979,0.4317,5372,4.093,1.472,0.9790000000000001,0.4317
940,10489119,12.925,5999.0,4.393,1.078,1.046,1.178,5999,4.393,1.078,1.046,1.178
941,4995401,26.119,5448.0,4.349,1.045,0.889,1.0979999999999999,5448,4.349,1.045,0.889,1.098
942,8396437,16.463,6057.0,4.083,1.486,0.975,0.4187,6057,4.083,1.486,0.975,0.4187
943,5171333,0.0,5560.0,4.388999999999999,0.9420000000000001,0.795,1.338,5560,4.3889999999999985,0.942,0.795,1.338
944,5294523,12.849,5772.0,4.024,1.6269999999999998,1.021,0.33399999999999996,5772,4.024,1.6269999999999998,1.021,0.334
945,9158526,0.0,6004.0,4.35,1.043,0.888,1.102,6004,4.35,1.043,0.888,1.102
946,7808946,19.793,5462.0,4.223,1.2429999999999999,0.941,0.6901,5462,4.223,1.243,0.941,0.6901
947,6226182,22.154,5982.0,3.924,1.6030000000000002,0.787,0.2688,5982,3.924,1.6030000000000002,0.787,0.2688
948,9569665,12.036,5251.0,3.903,1.7209999999999999,0.8640000000000001,0.2387,5251,3.903,1.721,0.8640000000000001,0.2387
949,8312064,15.927999999999999,5968.0,4.393,1.008,0.916,1.261,5968,4.393,1.008,0.9159999999999999,1.261
950,3349000,13.748,5584.0,3.786,2.303,1.182,0.1362,5584,3.786,2.303,1.182,0.1362
951,9716519,0.0,5385.0,3.65,2.524,1.038,0.09085,5385,3.65,2.524,1.038,0.09085
952,3751118,13.802999999999999,5881.0,4.164,1.518,1.225,0.4936,5881,4.164,1.518,1.225,0.4936
953,9532588,0.0,5757.0,4.368,1.023,0.8909999999999999,1.173,5757,4.368,1.023,0.8909999999999999,1.173
954,11091553,15.27,5362.0,3.889,1.716,0.833,0.2322,5362,3.889,1.716,0.833,0.2322
955,8038496,14.123,5854.0,4.072,1.4409999999999998,0.894,0.4209,5854,4.072,1.4409999999999998,0.894,0.4209
956,7175565,45.952,5390.0,3.659,3.054,1.5519999999999998,0.07677,5390,3.659,3.054,1.5519999999999998,0.07677
957,5792004,45.823,5667.0,4.058,1.5590000000000002,1.012,0.3763,5667,4.058,1.5590000000000002,1.012,0.3763
958,7286531,14.659,6002.0,4.087,1.472,0.965,0.4258,6002,4.087,1.472,0.965,0.4258
959,8582317,0.0,5662.0,3.946,1.6580000000000001,0.884,0.2733,5662,3.946,1.658,0.884,0.2733
960,11414170,0.0,5952.0,4.3610000000000015,1.004,0.8440000000000001,1.173,5952,4.3610000000000015,1.004,0.8440000000000001,1.173
961,8187809,9.852,5979.0,4.272,1.166,0.926,0.8235,5979,4.272,1.166,0.9259999999999999,0.8235
962,8581078,22.185,6033.0,4.001,1.675,1.025,0.3074,6033,4.001,1.675,1.025,0.3074
963,8330302,0.0,5380.0,3.687,2.7739999999999996,1.364,0.09,5380,3.687,2.774,1.364,0.09
964,8461171,0.0,5374.0,4.309,1.097,0.894,0.9531,5374,4.309,1.097,0.894,0.9531
965,6620638,16.984,5945.0,3.951,1.901,1.178,0.2415,5945,3.951,1.901,1.178,0.2415
966,11922615,0.0,5570.0,4.336,1.031,0.841,1.082,5570,4.336,1.031,0.841,1.082
967,2710623,14.955,5750.0,4.337,1.1059999999999999,0.968,1.008,5750,4.337,1.106,0.968,1.008
968,9711999,16.955,5480.0,4.177,1.305,0.933,0.5912,5480,4.177,1.305,0.9329999999999999,0.5912
969,10203149,17.456,5313.0,4.39,0.976,0.8540000000000001,1.2930000000000001,5313,4.39,0.976,0.8540000000000001,1.293
970,9418692,5.141,5591.0,4.232,1.189,0.88,0.7373,5591,4.232,1.189,0.88,0.7373
971,6374216,0.0,6043.0,4.341,1.165,1.084,0.9657,6043,4.341,1.165,1.084,0.9657
972,1724629,8.907,5557.0,4.2989999999999995,1.15,0.958,0.8878,5557,4.299,1.15,0.958,0.8878
973,10188898,11.091,6033.0,4.2219999999999995,1.19,0.861,0.7185,6033,4.222,1.19,0.861,0.7185
974,3864632,19.178,6008.0,3.824,2.129,1.103,0.161,6008,3.824,2.129,1.103,0.161
975,8091343,15.637,6014.0,3.909,1.932,1.103,0.2156,6014,3.909,1.932,1.103,0.2156
976,8632073,17.092,6029.0,3.7489999999999997,2.641,1.4269999999999998,0.1091,6029,3.749,2.641,1.4269999999999998,0.1091
977,11029821,18.476,5705.0,4.293,1.089,0.85,0.9282,5705,4.293,1.089,0.85,0.9282
978,10032902,13.627,6035.0,3.6889999999999996,2.78,1.378,0.09035,6035,3.689,2.78,1.3780000000000001,0.09035
979,12018625,15.912,5931.0,3.8539999999999996,2.271,1.342,0.1615,5931,3.854,2.271,1.3419999999999999,0.1615
980,9150367,0.0,5934.0,4.342,1.179,1.114,0.9573,5934,4.342,1.179,1.114,0.9573
981,4579891,20.506999999999998,6039.0,4.3660000000000005,1.0979999999999999,1.022,1.087,6039,4.3660000000000005,1.098,1.022,1.087
982,7757390,0.0,6025.0,4.375,1.043,0.941,1.169,6025,4.375,1.043,0.941,1.169
983,9969599,12.158,5618.0,4.03,1.683,1.108,0.327,5618,4.03,1.683,1.1079999999999999,0.327
984,6757830,15.200999999999999,5210.0,3.68,2.7739999999999996,1.3430000000000002,0.08867,5210,3.68,2.774,1.3430000000000002,0.08867
985,10141207,14.370999999999999,5346.0,4.0,1.564,0.893,0.3288,5346,4.0,1.564,0.893,0.3288
986,6509912,17.647000000000002,6002.0,4.322,1.068,0.873,1.008,6002,4.322,1.068,0.873,1.008
987,9762744,11.728,5618.0,3.907,1.675,0.825,0.2471,5618,3.907,1.675,0.825,0.2471
988,8610823,20.728,5375.0,3.888,1.716,0.83,0.2313,5375,3.888,1.716,0.83,0.2313
989,5253065,13.094000000000001,5219.0,3.6830000000000003,2.331,0.954,0.1061,5219,3.683,2.331,0.9540000000000001,0.1061
990,4641191,0.0,5896.0,4.274,1.11,0.845,0.8694,5896,4.274,1.11,0.845,0.8694
991,10056387,5.737,6015.0,4.368,1.057,0.952,1.1340000000000001,6015,4.368,1.057,0.9520000000000001,1.134
992,7832189,12.350999999999999,5903.0,4.2410000000000005,1.2329999999999999,0.965,0.7258,5903,4.2410000000000005,1.233,0.965,0.7258
993,5513913,13.602,5941.0,4.292,1.139,0.926,0.8832,5941,4.292,1.139,0.9259999999999999,0.8832
994,6679186,18.644000000000002,5967.0,4.37,0.99,0.8370000000000001,1.216,5967,4.37,0.99,0.8370000000000001,1.216
995,9449320,0.0,5880.0,4.301,1.03,0.774,0.997,5880,4.301,1.03,0.774,0.997
